agency_id,agency_name,state,district,constituency,year_month,monthly_amount,work_count,cumulative_amount,work_category,peer_ratio,hist_median,hist_mad,hist_upper_fence,hist_iqr,insufficient_history,modified_z_score,iqr_ratio,velocity_ratio,acceleration,risk_score,risk_tier,flag_reason
AGN_MAH_PUN_013,Public Works Department Division 2 Pune,Maharashtra,Pune,Baramati,2022-12,664077.0,1,8369248.0,Public Infrastructure & Community Halls,1.0,834155.0,180252.0,1847724.25,454224.5,False,0.0,0.0,0.86,-0.69,0.0,Low,Normal Baseline Variance
AGN_MAH_PUN_013,Public Works Department Division 2 Pune,Maharashtra,Pune,Baramati,2023-01,835934.0,3,9205182.0,Health & Education,1.0,776205.5,117215.5,1835219.25,455859.0,False,0.34,0.0,1.09,0.23,3.0,Low,Normal Baseline Variance
AGN_MAH_PUN_013,Public Works Department Division 2 Pune,Maharashtra,Pune,Baramati,2023-02,804166.0,2,10009348.0,Health & Education,0.44,834155.0,170078.0,1782080.0,430404.0,False,0.0,0.0,0.96,-0.12,0.0,Low,Normal Baseline Variance
AGN_MAH_PUN_013,Public Works Department Division 2 Pune,Maharashtra,Pune,Baramati,2023-03,930688.0,2,10940036.0,Public Infrastructure & Community Halls,0.92,819160.5,134087.0,1589672.75,352222.5,False,0.56,0.0,1.14,0.17,4.9,Low,Normal Baseline Variance
AGN_MAH_PUN_013,Public Works Department Division 2 Pune,Maharashtra,Pune,Baramati,2023-04,1288080.0,2,12228116.0,Public Infrastructure & Community Halls,1.0,834155.0,128085.0,1515708.0,321418.0,False,2.39,0.0,1.54,0.41,20.8,Low,Elevated Disbursement (2.4 Z-Score)
AGN_MAH_PUN_013,Public Works Department Division 2 Pune,Maharashtra,Pune,Baramati,2023-05,1080100.0,1,13308216.0,Water Supply & Sanitation,1.0,835044.5,149971.0,1805762.625,436221.25,False,1.1,0.0,1.22,-0.32,9.4,Low,Normal Baseline Variance
AGN_MAH_PUN_013,Public Works Department Division 2 Pune,Maharashtra,Pune,Baramati,2023-06,976181.0,2,14284397.0,Public Infrastructure & Community Halls,0.55,835934.0,171857.0,1763801.0,418218.0,False,0.55,0.0,1.11,-0.12,4.6,Low,Normal Baseline Variance
AGN_MAH_PUN_013,Public Works Department Division 2 Pune,Maharashtra,Pune,Baramati,2023-07,946024.0,3,15230421.0,Health & Education,1.0,883311.0,187015.0,1696351.0,382647.0,False,0.23,0.0,0.99,-0.11,1.6,Low,Normal Baseline Variance
AGN_MAH_PUN_013,Public Works Department Division 2 Pune,Maharashtra,Pune,Baramati,2023-08,1135452.0,2,16365873.0,Health & Education,1.0,930688.0,205786.0,1628901.0,347076.0,False,0.67,0.0,1.18,0.19,6.1,Low,Normal Baseline Variance
AGN_MAH_PUN_013,Public Works Department Division 2 Pune,Maharashtra,Pune,Baramati,2023-09,1080026.0,2,17445899.0,Health & Education,1.0,938356.0,197607.0,1665236.0,353019.0,False,0.48,0.0,1.05,-0.13,3.8,Low,Normal Baseline Variance
AGN_MAH_PUN_013,Public Works Department Division 2 Pune,Maharashtra,Pune,Baramati,2023-10,827552.0,4,18273451.0,Health & Education,0.45,946024.0,189428.0,1632381.0,331286.0,False,0.0,0.0,0.77,-0.28,0.0,Low,Normal Baseline Variance
AGN_MAH_PUN_013,Public Works Department Division 2 Pune,Maharashtra,Pune,Baramati,2024-03,1208984.0,3,19482435.0,Water Supply & Sanitation,1.0,938356.0,169420.0,1589016.25,311601.5,False,1.08,0.0,1.18,0.41,8.9,Low,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2022-03,1486911.0,3,1486911.0,Health & Education,1.0,1486911.0,0.0,1486911.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2022-04,1421775.0,2,2908686.0,Health & Education,1.0,1486911.0,0.0,1486911.0,0.0,True,0.0,0.0,0.96,-0.04,0.0,Insufficient History,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2022-05,1345958.0,3,4254644.0,Health & Education,1.0,1454343.0,32568.0,1519479.0,32568.0,True,0.0,0.0,0.93,-0.03,0.0,Insufficient History,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2022-06,1342323.0,3,5596967.0,Public Infrastructure & Community Halls,1.34,1421775.0,65136.0,1560057.75,70476.5,False,0.0,0.0,0.94,0.02,1.7,Low,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2022-07,1571885.0,3,7168852.0,Health & Education,1.0,1383866.5,39726.0,1577573.625,93009.75,False,3.19,0.0,1.14,0.19,23.4,Low,Elevated Disbursement (3.2 Z-Score)
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2022-08,1813902.0,4,8982754.0,Health & Education,1.0,1421775.0,75817.0,1698340.5,140953.0,False,3.49,0.82,1.28,0.14,32.0,Low,Elevated Disbursement (3.5 Z-Score)
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2022-09,1671223.0,3,10653977.0,Health & Education,1.0,1454343.0,110202.5,1829235.375,185729.25,False,1.33,0.0,1.15,-0.13,10.4,Low,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2022-10,1298441.0,2,11952418.0,Health & Education,1.0,1486911.0,140953.0,1978085.25,237687.5,False,0.0,0.0,0.87,-0.28,0.0,Low,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2022-11,2046727.0,2,13999145.0,Public Infrastructure & Community Halls,1.0,1454343.0,114781.0,1974224.875,251670.25,False,3.48,0.29,1.4,0.54,29.3,Low,Elevated Disbursement (3.5 Z-Score)
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2022-12,1784938.0,1,15784083.0,Roads & Bridges,0.97,1486911.0,144588.0,2159120.5,325265.0,False,1.39,0.0,1.1,-0.3,10.5,Low,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2023-01,1066273.0,1,16850356.0,Public Infrastructure & Community Halls,1.0,1529398.0,185257.5,2343904.75,391597.0,False,0.0,0.0,0.62,-0.48,0.0,Low,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2023-02,1937178.0,1,18787534.0,Water Supply & Sanitation,1.0,1486911.0,184312.0,2303990.5,383940.0,False,1.65,0.0,1.12,0.5,12.4,Low,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2023-03,1093268.0,1,19880802.0,Public Infrastructure & Community Halls,1.08,1529398.0,209016.0,2462873.625,447129.75,False,0.0,0.0,0.63,-0.49,0.4,Low,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2023-04,1077944.0,2,20958746.0,Roads & Bridges,1.0,1486911.0,188470.0,2448860.5,442615.0,False,0.0,0.0,0.7,0.07,0.0,Low,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2023-09,1650692.0,1,22609438.0,Public Infrastructure & Community Halls,1.0,1454343.0,273737.5,2427155.875,447097.75,False,0.48,0.0,1.15,0.45,4.5,Low,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2023-10,1727729.0,2,24337167.0,Public Infrastructure & Community Halls,1.0,1486911.0,188470.0,2339628.25,407698.5,False,0.86,0.0,1.26,0.11,8.0,Low,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2023-12,1891163.0,1,26228330.0,Health & Education,1.0,1529398.0,214644.0,2358049.375,410678.75,False,1.14,0.0,1.38,0.12,10.8,Low,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2024-01,1332702.0,4,27561032.0,Health & Education,1.0,1571885.0,229562.0,2448860.5,442615.0,False,0.0,0.0,0.79,-0.59,0.0,Low,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2024-02,2008057.0,3,29569089.0,Water Supply & Sanitation,1.0,1529398.0,214644.0,2423928.5,435528.5,False,1.5,0.0,1.35,0.56,13.1,Low,Normal Baseline Variance
AGN_MAH_PUN_014,Indapur Panchayat Samiti,Maharashtra,Pune,Baramati,2024-03,1084050.0,2,30653139.0,Roads & Bridges,1.0,1571885.0,239183.0,2492281.25,461907.5,False,0.0,0.0,0.64,-0.7,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2022-01,2130901.0,6,2130901.0,Water Supply & Sanitation,1.0,2130901.0,0.0,2130901.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2022-04,764745.0,4,2895646.0,Roads & Bridges,1.0,2130901.0,0.0,2130901.0,0.0,True,0.0,0.0,0.36,-0.64,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2022-05,851654.0,3,3747300.0,Roads & Bridges,1.0,1447823.0,683078.0,2813979.0,683078.0,True,0.0,0.0,0.59,0.23,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2022-06,817792.0,4,4565092.0,Health & Education,1.0,851654.0,86909.0,2515894.5,683078.0,False,0.0,0.0,0.96,0.37,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2022-07,637436.0,2,5202528.0,Roads & Bridges,1.0,834723.0,43454.5,1721869.0,366935.5,False,0.0,0.0,0.76,-0.2,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2022-08,577677.0,3,5780205.0,Roads & Bridges,1.0,817792.0,53047.0,982017.5,86909.0,False,0.0,0.0,0.71,-0.06,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2022-11,1202758.0,1,6982963.0,Roads & Bridges,1.0,791268.5,107109.0,1104076.375,173925.25,False,2.59,0.57,1.52,0.81,25.8,Low,Elevated Disbursement (2.6 Z-Score)
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2022-12,1036628.0,1,8019591.0,Water Supply & Sanitation,1.0,817792.0,180356.0,1516379.25,326115.5,False,0.82,0.0,1.31,-0.21,8.1,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2023-02,636177.0,1,8655768.0,Water Supply & Sanitation,1.0,834723.0,199596.0,1596024.625,345242.75,False,0.0,0.0,0.76,-0.55,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2023-03,905686.0,4,9561454.0,Public Infrastructure & Community Halls,1.0,817792.0,181615.0,1635416.0,399192.0,False,0.33,0.0,1.24,0.48,4.1,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2023-05,715737.0,4,10277191.0,Roads & Bridges,1.0,834723.0,197916.5,1505836.375,334629.25,False,0.0,0.0,0.93,-0.32,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2023-06,766627.0,1,11043818.0,Roads & Bridges,1.0,817792.0,180356.0,1413012.75,294570.5,False,0.0,0.0,0.95,0.02,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2023-07,941168.0,1,11984986.0,Roads & Bridges,1.12,792209.5,134125.0,1301811.125,242259.75,False,0.75,0.0,1.13,0.18,6.8,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2023-09,572360.0,2,12557346.0,Health & Education,1.0,817792.0,123376.0,1279314.5,225431.0,False,0.0,0.0,0.68,-0.44,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2023-11,995421.0,3,13552767.0,Public Infrastructure & Community Halls,1.0,792209.5,151866.0,1345226.875,275286.25,False,0.9,0.0,1.34,0.66,8.9,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2023-12,629518.0,2,14182285.0,Roads & Bridges,1.0,817792.0,177629.0,1405856.5,291708.0,False,0.0,0.0,0.75,-0.59,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2024-01,1134792.0,1,15317077.0,Water Supply & Sanitation,1.07,792209.5,155403.0,1431146.25,317610.0,False,1.49,0.0,1.53,0.78,14.7,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2024-02,845455.0,4,16162532.0,Public Infrastructure & Community Halls,1.14,817792.0,180356.0,1532398.5,357985.0,False,0.1,0.0,0.99,-0.54,1.4,Low,Normal Baseline Variance
AGN_ODI_CUT_015,Cuttack Municipal Corporation,Odisha,Cuttack,Cuttack,2024-03,1035197.0,2,17197729.0,Health & Education,0.93,831623.5,178992.5,1469127.5,324846.5,False,0.77,0.0,1.16,0.17,6.6,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2022-01,3611975.0,2,3611975.0,Health & Education,1.3,3611975.0,0.0,3611975.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2022-03,1749931.0,1,5361906.0,Water Supply & Sanitation,1.0,3611975.0,0.0,3611975.0,0.0,True,0.0,0.0,0.48,-0.52,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2022-04,2366326.0,2,7728232.0,Health & Education,1.27,2680953.0,931022.0,4542997.0,931022.0,True,0.0,0.0,0.88,0.4,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2022-05,2405376.0,2,10133608.0,Public Infrastructure & Community Halls,1.0,2366326.0,616395.0,4385683.5,931022.0,False,0.04,0.0,1.02,0.13,0.4,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2022-06,1803926.0,2,11937534.0,Health & Education,1.0,2385851.0,327722.5,3449223.5,494798.5,False,0.0,0.0,0.76,-0.26,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2022-07,2161095.0,3,14098629.0,Roads & Bridges,1.0,2366326.0,562400.0,3307551.0,601450.0,False,0.0,0.0,0.91,0.16,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2022-08,1057266.0,2,15155895.0,Health & Education,1.0,2263710.5,300725.0,3149206.375,502395.25,False,0.0,0.0,0.47,-0.45,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2022-09,2175431.0,2,17331326.0,Roads & Bridges,1.0,2161095.0,357169.0,3299234.75,608922.5,False,0.03,0.0,1.1,0.63,0.9,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2022-10,1615973.0,4,18947299.0,Health & Education,1.0,2168263.0,300725.0,3254580.375,585661.25,False,0.0,0.0,0.75,-0.35,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2022-12,2326774.0,3,21274073.0,Health & Education,1.51,2161095.0,357169.0,3290918.5,616395.0,False,0.31,0.0,1.17,0.43,6.0,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2023-05,1060474.0,4,22334547.0,Health & Education,1.0,2168263.0,300725.0,3245950.375,593008.25,False,0.0,0.0,0.53,-0.64,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2023-06,1664747.0,2,23999294.0,Public Infrastructure & Community Halls,1.0,2161095.0,357169.0,3341947.0,663598.0,False,0.0,0.0,0.88,0.35,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2023-07,1665665.0,4,25664959.0,Roads & Bridges,1.47,1982510.5,355400.5,3362824.75,684108.5,False,0.0,0.0,1.02,0.13,2.5,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2023-08,2228006.0,2,27892965.0,Public Infrastructure & Community Halls,1.4,1803926.0,371505.0,3319814.5,662027.0,False,0.77,0.0,1.34,0.32,9.9,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2023-09,1349692.0,1,29242657.0,Public Infrastructure & Community Halls,1.0,1982510.5,331013.5,3257740.25,637105.5,False,0.0,0.0,0.81,-0.53,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2023-10,1612918.0,2,30855575.0,Water Supply & Sanitation,1.0,1803926.0,424080.0,3232935.0,637030.0,False,0.0,0.0,0.97,0.16,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2023-12,1557021.0,1,32412596.0,Public Infrastructure & Community Halls,1.08,1776928.5,412869.5,3208931.125,637488.75,False,0.0,0.0,0.95,-0.02,0.4,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2024-02,1179614.0,4,33592210.0,Health & Education,1.01,1749931.0,411164.0,3150638.0,615088.0,False,0.0,0.0,0.72,-0.23,0.1,Low,Normal Baseline Variance
AGN_ODI_CUT_016,Bdpo Salepur,Odisha,Cuttack,Cuttack,2024-03,1551986.0,1,35144196.0,Roads & Bridges,1.0,1707798.0,460465.0,3180662.75,643867.0,False,0.0,0.0,0.98,0.26,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_017,Executive Engineer Drainage Division Cuttack,Odisha,Cuttack,Cuttack,2022-11,2042265.0,4,2042265.0,Health & Education,0.92,2042265.0,0.0,2042265.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_CUT_017,Executive Engineer Drainage Division Cuttack,Odisha,Cuttack,Cuttack,2023-07,2726999.0,2,4769264.0,Health & Education,1.0,2042265.0,0.0,2042265.0,0.0,True,0.0,0.0,1.34,0.34,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2022-01,3636949.0,2,3636949.0,Public Infrastructure & Community Halls,0.87,3636949.0,0.0,3636949.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2022-04,1935651.0,3,5572600.0,Health & Education,1.03,3636949.0,0.0,3636949.0,0.0,True,0.0,0.0,0.53,-0.47,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2022-06,1424931.0,1,6997531.0,Roads & Bridges,1.0,2786300.0,850649.0,4487598.0,850649.0,True,0.0,0.0,0.51,-0.02,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2022-07,2252780.0,3,9250311.0,Health & Education,1.0,1935651.0,510720.0,4445313.5,1106009.0,False,0.42,0.0,1.16,0.65,4.2,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2022-08,1819376.0,2,11069687.0,Roads & Bridges,1.0,2094215.5,413924.5,3785099.125,790851.25,False,0.0,0.0,0.87,-0.3,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2022-09,1440266.0,4,12509953.0,Health & Education,1.0,1935651.0,317129.0,2902886.0,433404.0,False,0.0,0.0,0.74,-0.12,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2022-11,2040586.0,2,14550539.0,Roads & Bridges,1.0,1877513.5,406257.0,3131179.125,638454.25,False,0.27,0.0,1.09,0.34,2.5,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2022-12,2369649.0,4,16920188.0,Public Infrastructure & Community Halls,1.0,1935651.0,317129.0,2921976.0,516862.0,False,0.92,0.0,1.26,0.18,8.4,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2023-01,1734625.0,1,18654813.0,Health & Education,1.0,1988118.5,323096.0,3118095.375,557398.75,False,0.0,0.0,0.9,-0.36,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2023-02,1592236.0,3,20247049.0,Water Supply & Sanitation,1.0,1935651.0,317129.0,3030012.5,518155.0,False,0.0,0.0,0.83,-0.07,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2023-03,2347126.0,4,22594175.0,Health & Education,1.0,1877513.5,330272.0,3057578.875,571898.25,False,0.96,0.0,1.32,0.5,9.1,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2023-04,1290965.0,4,23885140.0,Roads & Bridges,0.87,1935651.0,343415.0,3254736.75,636522.5,False,0.0,0.0,0.68,-0.64,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2023-05,2150181.0,1,26035321.0,Water Supply & Sanitation,1.0,1877513.5,406257.0,3359551.0,722123.0,False,0.45,0.0,1.14,0.46,4.2,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2023-07,2017055.0,1,28052376.0,Water Supply & Sanitation,1.0,1935651.0,343415.0,3243596.0,660544.0,False,0.16,0.0,1.04,-0.1,1.4,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2023-08,2037806.0,2,30090182.0,Health & Education,1.0,1976353.0,323600.0,3126075.75,599297.0,False,0.13,0.0,1.09,0.05,1.5,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2023-09,1685714.0,3,31775896.0,Roads & Bridges,1.0,2017055.0,282430.0,3008555.5,538050.0,False,0.0,0.0,0.83,-0.25,0.0,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2023-10,2447787.0,1,34223683.0,Roads & Bridges,1.0,1976353.0,283533.0,2946060.125,513486.25,False,1.12,0.0,1.21,0.38,9.4,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2023-11,2459044.0,3,36682727.0,Roads & Bridges,1.0,2017055.0,330071.0,3103379.0,567066.0,False,0.9,0.0,1.21,0.01,7.9,Low,Normal Baseline Variance
AGN_ODI_CUT_018,Tangi Choudwar Panchayat Samiti,Odisha,Cuttack,Cuttack,2023-12,1867323.0,2,38550050.0,Water Supply & Sanitation,0.89,2027430.5,330706.0,3261936.125,625597.75,False,0.0,0.0,0.89,-0.32,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2022-01,1982226.0,5,1982226.0,Health & Education,1.0,1982226.0,0.0,1982226.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2022-03,686324.0,3,2668550.0,Health & Education,1.0,1982226.0,0.0,1982226.0,0.0,True,0.0,0.0,0.35,-0.65,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2022-04,1366447.0,1,4034997.0,Roads & Bridges,1.79,1334275.0,647951.0,2630177.0,647951.0,True,0.03,0.0,1.02,0.68,0.0,Insufficient History,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2022-05,758438.0,4,4793435.0,Public Infrastructure & Community Halls,1.0,1366447.0,615779.0,2646263.0,647951.0,False,0.0,0.0,0.56,-0.47,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2022-06,833272.0,4,5626707.0,Water Supply & Sanitation,1.0,1062442.5,340061.5,2690365.125,779982.25,False,0.0,0.0,0.78,0.23,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2022-07,770508.0,3,6397215.0,Public Infrastructure & Community Halls,1.0,833272.0,146948.0,2278460.5,608009.0,False,0.0,0.0,0.92,0.14,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2022-08,847495.0,4,7244710.0,Public Infrastructure & Community Halls,1.0,801890.0,79509.0,1940699.875,471697.75,False,0.39,0.0,1.06,0.13,3.1,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2022-09,804198.0,1,8048908.0,Roads & Bridges,1.0,833272.0,74834.0,1620718.0,342498.0,False,0.0,0.0,1.0,-0.05,0.0,Low,Normal Baseline Variance
AGN_ODI_JAG_019,Jagatsinghpur Block Samiti Office,Odisha,Jagatsinghpur,Jagatsinghpur,2022-10,1314598.0,3,9363506.0,Water Supply & Sanitation,1.0,818735.0,54262.0,1291846.75,209742.5,False,6.16,0.11,1.61,0.6,40.3,Low,Statistically Extreme Outlier (6.2 MAD Modified Z-Score)
