agency_id,agency_name,state,year_month,monthly_amount,work_count,cumulative_amount,work_category
agy_0043,Cuttack Panchayat Samiti,Odisha,2018-04,1964698.21,2,17348206.7,Education
agy_0043,Cuttack Panchayat Samiti,Odisha,2018-05,1904004.6,2,19252211.3,Education
agy_0043,Cuttack Panchayat Samiti,Odisha,2018-08,1559478.58,2,20811689.88,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2015-09,1245190.5,3,1245190.5,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2015-10,785226.49,1,2030416.99,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2015-11,986514.8600000001,2,3016931.85,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2016-01,872996.51,3,3889928.3600000003,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2016-04,1253939.88,1,5143868.24,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2016-08,805650.6699999999,3,5949518.91,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2016-10,745269.33,3,6694788.24,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2017-02,891186.2,3,7585974.4399999995,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2017-04,1337928.25,2,8923902.69,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2017-05,829243.0,3,9753145.69,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2017-07,2309739.32,1,12062885.01,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2017-10,785477.14,2,12848362.15,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2017-11,1041579.61,2,13889941.76,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2018-01,1071220.99,1,14961162.75,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2018-02,927147.61,2,15888310.36,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2018-03,725789.25,3,16614099.61,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2018-09,916963.25,2,17531062.86,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2018-11,625158.13,2,18156220.99,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2018-12,1135293.9300000002,3,19291514.92,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2019-01,1229530.09,1,20521045.01,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2019-03,1447865.83,3,21968910.84,Education
agy_0044,Cuttack Rural Development Agency,Odisha,2019-05,1402374.38,3,23371285.22,Education
agy_0045,Cuttack Panch. Samiti,Odisha,2017-01,810970.37,1,810970.37,Health
agy_0046,Dhenkanal Gram Panchayat,Odisha,2016-05,1464826.73,1,1464826.73,Electrification
agy_0046,Dhenkanal Gram Panchayat,Odisha,2016-08,1249618.78,1,2714445.51,Electrification
agy_0046,Dhenkanal Gram Panchayat,Odisha,2016-11,1888175.92,1,4602621.43,Electrification
agy_0046,Dhenkanal Gram Panchayat,Odisha,2017-02,1587594.9,1,6190216.33,Electrification
agy_0046,Dhenkanal Gram Panchayat,Odisha,2017-03,1080485.63,1,7270701.96,Electrification
agy_0046,Dhenkanal Gram Panchayat,Odisha,2017-09,1594410.77,3,8865112.73,Electrification
agy_0046,Dhenkanal Gram Panchayat,Odisha,2018-05,1684041.06,2,10549153.79,Electrification
agy_0046,Dhenkanal Gram Panchayat,Odisha,2019-01,1337858.06,3,11887011.85,Electrification
agy_0047,Dhenkanal Municipal Corporation,Odisha,2015-08,2545026.24,2,2545026.24,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2015-09,1458600.31,2,4003626.5500000003,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2015-10,1145908.19,3,5149534.74,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2015-11,1840724.11,1,6990258.850000001,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2015-12,1296460.16,3,8286719.01,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2016-01,2541838.59,1,10828557.6,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2016-02,2100725.36,1,12929282.96,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2017-03,1545256.55,3,14474539.51,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2017-05,1714236.48,3,16188775.99,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2017-08,2130508.0700000003,3,18319284.060000002,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2017-09,1444973.76,1,19764257.82,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2017-10,2196827.71,1,21961085.53,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2017-11,1149150.7,3,23110236.23,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2018-02,1360620.46,1,24470856.69,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2018-07,1883944.87,3,26354801.56,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2018-09,843053.17,1,27197854.73,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2018-10,1855078.4300000002,3,29052933.16,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2018-11,1605785.0899999999,3,30658718.25,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2018-12,1230141.12,2,31888859.37,Irrigation
agy_0047,Dhenkanal Municipal Corporation,Odisha,2019-04,1993353.72,2,33882213.09,Irrigation
agy_0048,Aska Nagar Panchayat,Odisha,2015-07,1241786.58,2,1241786.58,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2015-11,1082811.65,1,2324598.23,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2015-12,1508193.96,2,3832792.19,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2016-01,1301238.46,2,5134030.65,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2016-02,1467579.15,3,6601609.8,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2016-03,1409637.85,2,8011247.65,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2016-06,1713997.02,3,9725244.67,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2016-07,1012617.5,2,10737862.17,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2016-09,2334205.33,1,13072067.5,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2017-02,2198451.87,3,15270519.370000001,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2017-04,1548813.1400000001,2,16819332.51,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2017-10,1000146.54,1,17819479.05,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2018-04,1228344.5,1,19047823.55,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2018-05,1367681.37,1,20415504.92,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2018-06,1174891.96,3,21590396.88,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2018-07,1714838.3399999999,2,23305235.22,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2018-10,1076406.01,2,24381641.23,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2018-11,2394938.0500000003,2,26776579.28,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2018-12,1833903.73,2,28610483.01,Public Amenities
agy_0048,Aska Nagar Panchayat,Odisha,2019-02,1416512.17,3,30026995.18,Public Amenities
agy_0049,Ganjam Municipal Council,Odisha,2016-03,1196306.48,1,1196306.48,Health
agy_0049,Ganjam Municipal Council,Odisha,2017-04,2049275.9100000001,3,3245582.39,Health
agy_0049,Ganjam Municipal Council,Odisha,2017-06,1682654.97,3,4928237.36,Health
agy_0049,Ganjam Municipal Council,Odisha,2017-07,2080933.79,1,7009171.15,Health
agy_0049,Ganjam Municipal Council,Odisha,2017-09,1963506.0099999998,3,8972677.16,Health
agy_0049,Ganjam Municipal Council,Odisha,2017-10,1618661.27,1,10591338.43,Health
agy_0049,Ganjam Municipal Council,Odisha,2018-07,1803614.29,3,12394952.72,Health
agy_0049,Ganjam Municipal Council,Odisha,2019-03,1576028.88,2,13970981.6,Health
agy_0050,Jagatsinghpur Nagar Panchayat,Odisha,2015-06,2003235.74,3,2003235.74,Irrigation
agy_0050,Jagatsinghpur Nagar Panchayat,Odisha,2015-12,2087451.08,3,4090686.8200000003,Irrigation
agy_0050,Jagatsinghpur Nagar Panchayat,Odisha,2016-01,1626611.02,2,5717297.84,Irrigation
agy_0050,Jagatsinghpur Nagar Panchayat,Odisha,2016-02,2515064.78,1,8232362.62,Irrigation
agy_0050,Jagatsinghpur Nagar Panchayat,Odisha,2017-01,1574927.46,2,9807290.08,Irrigation
agy_0050,Jagatsinghpur Nagar Panchayat,Odisha,2017-07,1154646.28,1,10961936.36,Irrigation
agy_0050,Jagatsinghpur Nagar Panchayat,Odisha,2017-10,1107177.82,1,12069114.18,Irrigation
agy_0050,Jagatsinghpur Nagar Panchayat,Odisha,2017-11,1258391.1600000001,3,13327505.34,Irrigation
agy_0050,Jagatsinghpur Nagar Panchayat,Odisha,2018-02,2036258.83,3,15363764.17,Irrigation
agy_0050,Jagatsinghpur Nagar Panchayat,Odisha,2018-04,1707484.99,3,17071249.16,Irrigation
agy_0050,Jagatsinghpur Nagar Panchayat,Odisha,2018-09,1350697.35,2,18421946.51,Irrigation
agy_0050,Jagatsinghpur Nagar Panchayat,Odisha,2018-12,1900958.74,2,20322905.25,Irrigation
agy_0051,Jajpur(Sc) Panchayat Samiti,Odisha,2015-10,1283301.7000000002,3,1283301.7000000002,Roads
agy_0051,Jajpur(Sc) Panchayat Samiti,Odisha,2016-04,1223665.46,3,2506967.16,Roads
agy_0051,Jajpur(Sc) Panchayat Samiti,Odisha,2016-11,673685.88,1,3180653.04,Roads
agy_0051,Jajpur(Sc) Panchayat Samiti,Odisha,2017-01,949925.09,1,4130578.13,Roads
agy_0051,Jajpur(Sc) Panchayat Samiti,Odisha,2017-05,986276.1799999999,3,5116854.3100000005,Roads
agy_0051,Jajpur(Sc) Panchayat Samiti,Odisha,2017-10,802212.52,2,5919066.83,Roads
agy_0051,Jajpur(Sc) Panchayat Samiti,Odisha,2019-01,2330879.16,3,8249945.99,Roads
agy_0052,Kalahandi District Authority,Odisha,2015-06,628163.87,1,628163.87,Roads
agy_0052,Kalahandi District Authority,Odisha,2015-07,1281439.17,1,1909603.04,Roads
agy_0052,Kalahandi District Authority,Odisha,2015-09,1908967.55,3,3818570.59,Roads
agy_0052,Kalahandi District Authority,Odisha,2015-10,1385047.31,3,5203617.9,Roads
agy_0052,Kalahandi District Authority,Odisha,2015-11,1480739.05,2,6684356.95,Roads
agy_0052,Kalahandi District Authority,Odisha,2015-12,983329.49,1,7667686.44,Roads
agy_0052,Kalahandi District Authority,Odisha,2016-01,1240259.17,3,8907945.61,Roads
agy_0052,Kalahandi District Authority,Odisha,2016-02,2075139.93,3,10983085.54,Roads
agy_0052,Kalahandi District Authority,Odisha,2016-03,2224827.84,3,13207913.379999999,Roads
agy_0052,Kalahandi District Authority,Odisha,2016-04,2326082.34,1,15533995.719999999,Roads
agy_0052,Kalahandi District Authority,Odisha,2016-05,1277497.64,2,16811493.36,Roads
agy_0052,Kalahandi District Authority,Odisha,2016-06,2867859.29,1,19679352.65,Roads
agy_0052,Kalahandi District Authority,Odisha,2016-07,2472623.56,1,22151976.21,Roads
agy_0052,Kalahandi District Authority,Odisha,2016-08,1777141.45,2,23929117.66,Roads
agy_0052,Kalahandi District Authority,Odisha,2016-09,1347463.1099999999,3,25276580.77,Roads
agy_0052,Kalahandi District Authority,Odisha,2016-10,1399664.6600000001,3,26676245.43,Roads
agy_0052,Kalahandi District Authority,Odisha,2016-11,1535337.26,2,28211582.689999998,Roads
agy_0052,Kalahandi District Authority,Odisha,2016-12,1719645.99,3,29931228.68,Roads
agy_0052,Kalahandi District Authority,Odisha,2017-01,1166376.26,3,31097604.939999998,Roads
agy_0052,Kalahandi District Authority,Odisha,2017-02,742253.95,1,31839858.89,Roads
agy_0052,Kalahandi District Authority,Odisha,2017-03,1231019.1,3,33070877.99,Roads
agy_0052,Kalahandi District Authority,Odisha,2017-04,1361918.11,3,34432796.1,Roads
agy_0052,Kalahandi District Authority,Odisha,2017-05,2769499.72,1,37202295.82,Roads
agy_0052,Kalahandi District Authority,Odisha,2017-06,2368835.53,1,39571131.35,Roads
agy_0052,Kalahandi District Authority,Odisha,2017-07,1458861.39,3,41029992.74,Roads
agy_0052,Kalahandi District Authority,Odisha,2017-08,1184332.95,3,42214325.69,Roads
agy_0052,Kalahandi District Authority,Odisha,2017-09,1652432.21,2,43866757.9,Roads
agy_0052,Kalahandi District Authority,Odisha,2017-10,885819.7,1,44752577.6,Roads
agy_0052,Kalahandi District Authority,Odisha,2017-12,1112837.85,2,45865415.45,Roads
agy_0052,Kalahandi District Authority,Odisha,2018-01,1911341.36,3,47776756.81,Roads
agy_0052,Kalahandi District Authority,Odisha,2018-02,1664949.01,2,49441705.82,Roads
agy_0052,Kalahandi District Authority,Odisha,2018-03,1015327.6,1,50457033.42,Roads
agy_0052,Kalahandi District Authority,Odisha,2018-04,1134713.66,1,51591747.08,Roads
agy_0052,Kalahandi District Authority,Odisha,2018-05,1333499.1600000001,2,52925246.24,Roads
agy_0052,Kalahandi District Authority,Odisha,2018-06,1524385.15,2,54449631.39,Roads
agy_0052,Kalahandi District Authority,Odisha,2018-07,1042428.97,1,55492060.36,Roads
agy_0052,Kalahandi District Authority,Odisha,2018-08,1392930.33,3,56884990.69,Roads
agy_0052,Kalahandi District Authority,Odisha,2018-09,9791748.52,3,66676739.21,Roads
agy_0052,Kalahandi District Authority,Odisha,2018-10,1318710.0699999998,2,67995449.28,Roads
agy_0052,Kalahandi District Authority,Odisha,2018-12,1004590.72,3,69000040.0,Roads
agy_0052,Kalahandi District Authority,Odisha,2019-01,1021801.49,1,70021841.49,Roads
agy_0052,Kalahandi District Authority,Odisha,2019-02,1514949.58,3,71536791.07,Roads
agy_0052,Kalahandi District Authority,Odisha,2019-03,1678683.06,3,73215474.13,Roads
agy_0052,Kalahandi District Authority,Odisha,2019-04,927587.1799999999,2,74143061.31,Roads
agy_0052,Kalahandi District Authority,Odisha,2019-05,1965307.3900000001,3,76108368.7,Roads
agy_0053,Kalahandi Public Works Department,Odisha,2015-06,1853114.2200000002,2,1853114.2200000002,Public Amenities
agy_0053,Kalahandi Public Works Department,Odisha,2015-10,1785932.05,2,3639046.2700000005,Public Amenities
agy_0053,Kalahandi Public Works Department,Odisha,2016-02,1710137.83,2,5349184.100000001,Public Amenities
agy_0053,Kalahandi Public Works Department,Odisha,2016-04,2593923.98,2,7943108.08,Public Amenities
agy_0053,Kalahandi Public Works Department,Odisha,2016-05,2366335.87,2,10309443.95,Public Amenities
agy_0053,Kalahandi Public Works Department,Odisha,2016-12,1940036.76,3,12249480.71,Public Amenities
agy_0053,Kalahandi Public Works Department,Odisha,2017-04,1486693.69,2,13736174.4,Public Amenities
agy_0053,Kalahandi Public Works Department,Odisha,2017-05,1937991.86,1,15674166.26,Public Amenities
agy_0053,Kalahandi Public Works Department,Odisha,2017-06,1583913.26,1,17258079.52,Public Amenities
agy_0053,Kalahandi Public Works Department,Odisha,2017-07,2442561.0100000002,3,19700640.53,Public Amenities
agy_0053,Kalahandi Public Works Department,Odisha,2017-08,3016726.56,1,22717367.09,Public Amenities
agy_0053,Kalahandi Public Works Department,Odisha,2018-08,2484157.83,2,25201524.92,Public Amenities
agy_0053,Kalahandi Public Works Department,Odisha,2019-03,19590608.14,5,44792133.06,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2015-06,739839.53,2,739839.53,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2015-07,1564885.43,1,2304724.96,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2015-08,777365.11,2,3082090.07,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2015-09,2185763.34,1,5267853.41,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2015-10,2032470.3,3,7300323.71,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2015-11,1179241.89,3,8479565.6,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2015-12,1449340.79,1,9928906.39,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2016-01,902191.91,3,10831098.299999999,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2016-02,938630.25,3,11769728.549999999,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2016-03,1619187.87,2,13388916.42,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2016-04,1151612.8599999999,2,14540529.28,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2016-05,783233.38,2,15323762.66,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2016-06,1045104.02,1,16368866.68,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2016-07,1526379.7999999998,2,17895246.48,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2016-08,2432329.58,1,20327576.06,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2016-10,1031403.88,3,21358979.94,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2016-11,1201592.02,2,22560571.96,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2016-12,2088997.3599999999,3,24649569.32,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2017-02,1258420.74,2,25907990.06,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2017-03,864831.94,2,26772822.0,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2017-04,1101019.79,2,27873841.79,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2017-05,848686.71,1,28722528.5,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2017-06,1086435.88,1,29808964.38,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2017-07,928798.73,2,30737763.11,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2017-08,883407.8300000001,2,31621170.939999998,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2017-09,1177908.27,2,32799079.21,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2017-10,898800.03,1,33697879.24,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2017-11,592306.42,1,34290185.66,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2017-12,708854.06,1,34999039.72,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2018-01,1419231.5899999999,3,36418271.31,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2018-02,1196726.68,2,37614997.99,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2018-03,1034537.46,3,38649535.449999996,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2018-04,1340526.79,2,39990062.24,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2018-05,959934.08,1,40949996.32,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2018-06,1036120.77,1,41986117.089999996,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2018-07,717453.88,2,42703570.97,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2018-08,1164936.8800000001,3,43868507.85,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2018-09,1194457.78,1,45062965.63,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2018-10,1042618.14,3,46105583.769999996,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2018-11,899610.55,2,47005194.32,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2018-12,854365.24,1,47859559.56,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2019-01,1164982.31,3,49024541.87,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2019-02,1299576.16,1,50324118.03,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2019-03,686790.34,1,51010908.37,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2019-04,1506333.85,1,52517242.22,Public Amenities
agy_0054,Kandhamal Municipal Council,Odisha,2019-05,863272.03,2,53380514.25,Public Amenities
agy_0055,Kandhamal Nagar Panchayat,Odisha,2015-06,1903937.63,3,1903937.63,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2015-07,1738163.6199999999,3,3642101.25,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2015-09,2038928.9700000002,2,5681030.22,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2015-10,1640392.0999999999,2,7321422.32,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2015-11,1935179.81,2,9256602.129999999,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2016-02,1555941.83,1,10812543.96,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2016-05,1958311.1400000001,2,12770855.1,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2016-06,1372948.17,1,14143803.27,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2016-07,2029844.04,3,16173647.31,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2016-12,1886881.41,2,18060528.72,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2017-01,1683197.32,1,19743726.04,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2017-02,1345823.32,2,21089549.36,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2017-04,1785551.6800000002,2,22875101.04,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2017-05,2168561.21,2,25043662.25,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2017-07,2975920.46,1,28019582.71,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2017-08,3002077.63,1,31021660.34,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2017-09,1856890.47,3,32878550.81,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2017-10,2348174.51,3,35226725.32,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2017-11,1780719.8599999999,2,37007445.18,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2017-12,2378173.2,2,39385618.38,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2018-01,1412028.24,2,40797646.62,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2018-02,2707433.62,3,43505080.24,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2018-04,1534974.03,3,45040054.269999996,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2018-05,1492931.47,2,46532985.74,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2018-10,1820532.37,3,48353518.11,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2018-11,1665647.33,2,50019165.44,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2019-01,1705753.3900000001,2,51724918.83,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2019-03,2506762.82,1,54231681.65,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2019-04,2103342.05,2,56335023.7,Irrigation
agy_0055,Kandhamal Nagar Panchayat,Odisha,2019-05,3374754.78,1,59709778.48,Irrigation
agy_0056,Kandhamal Rural Development Agency,Odisha,2015-06,1560651.39,3,1560651.39,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2015-07,1479072.31,1,3039723.7,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2015-08,1739122.74,3,4778846.4399999995,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2015-09,2062980.35,1,6841826.79,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2015-10,1413555.07,3,8255381.86,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2015-11,2352915.59,3,10608297.45,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2016-01,1555851.13,2,12164148.58,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2016-02,2336833.86,1,14500982.44,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2016-03,1919823.74,3,16420806.18,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2016-05,2296454.62,2,18717260.8,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2016-06,3338118.74,1,22055379.54,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2016-07,2662276.89,1,24717656.43,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2016-08,1066321.01,1,25783977.44,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2016-09,1251209.74,2,27035187.18,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2016-10,2243727.09,2,29278914.27,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2016-11,2224286.7,1,31503200.97,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2016-12,2288413.58,2,33791614.55,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2017-01,2864494.71,3,36656109.26,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2017-02,2062336.7799999998,3,38718446.04,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2017-03,1852090.48,1,40570536.52,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2017-05,2425805.5,2,42996342.02,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2017-06,1902469.81,2,44898811.83,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2017-07,2529771.25,2,47428583.08,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2017-08,1572190.52,1,49000773.6,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2017-09,1765577.8199999998,3,50766351.42,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2017-11,699403.48,1,51465754.9,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2018-01,1394275.96,2,52860030.86,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2018-02,1493709.04,2,54353739.9,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2018-03,1943609.1,3,56297349.0,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2018-05,2534271.49,3,58831620.49,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2018-06,1798735.76,3,60630356.25,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2018-07,1672931.3900000001,3,62303287.64,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2018-08,2294137.67,3,64597425.31,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2018-09,2287711.74,2,66885137.05,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2018-10,1643785.9900000002,3,68528923.04,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2018-11,2226911.01,3,70755834.05,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2018-12,1497903.01,2,72253737.06,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2019-01,3365894.59,1,75619631.65,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2019-03,2453531.85,2,78073163.5,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2019-04,1839669.84,3,79912833.34,Public Amenities
agy_0056,Kandhamal Rural Development Agency,Odisha,2019-05,1471013.54,1,81383846.88,Public Amenities
agy_0057,Kandhamal Zilla Parishad,Odisha,2015-06,2084560.28,1,2084560.28,Roads
